den;hodina;systemova_odchylka_mwh;Součet abs. hodnot odchylek (MWh);Kladné odchylky (MWh);Záporné odchylky (MWh);Zaokrouhlení odchylek (MWh);Náklady na RE (Kč);Náklady na odchylky (Kč);"Zúčtovací cena odchylky
(Kč/MWh)";Zúčtovací cena protiodchylky (Kč/MWh);Cena dle ochranné komponenty RE (Kč/MWh);Cena dle komponenty RE (Kč/MWh);"Cena dle komponenty VDT 
(Kč/MWh)";"Cena dle komponenty SO 
(Kč/MWh)";"Cena neuskutečněné aktivace 
(Kč/MWh)"
18.04.2023;6;46,519;155,543;101,031;-54,512;-0,094;59671,13;-80224,98;-346,7;829,13;-143,25;-346,7;2294,73;-31,21;2805
18.04.2023;7;7,846;97,062;52,454;-44,608;-0,077;237287,58;-65750,4;0;1473,96;-3270,24;0;2933,9;1269,43;2805
18.04.2023;8;-60,107;99,947;19,92;-80,027;-0,078;247498,44;-278789,1;4473,5;3976,49;4082,49;4473,5;3431,04;4395,48;2805
18.04.2023;9;-107,691;177,587;34,948;-142,639;-0,061;393633,36;-682862,12;5686,4;3669,46;3658,7;5094,1;3835,92;5686,4;2805
18.04.2023;10;26,405;200,053;113,229;-86,824;-0,078;-40588,53;-236920,12;0;2728,74;2450,86;0;3030,27;2041,98;2805
18.04.2023;11;22,277;229,579;125,928;-103,651;-0,07;-55927,79;-286806,46;0;2767,04;2721,66;0;2735,56;1941,63;2805
18.04.2023;12;49,152;222,24;135,696;-86,544;-0,056;-98724,52;-254424,64;0;2939,83;2602,5;0;2676,08;897,86;2805
18.04.2023;13;53,597;298,409;176,003;-122,406;-0,048;-207491,14;-473538,62;0;3868,59;3869,42;0;2492,79;2505,41;2805
18.04.2023;14;71,389;327,727;199,558;-128,169;-0,072;-141214,46;-374039,43;0;2918,33;2581,97;0;2238,76;2342,93;2805
18.04.2023;15;104,519;362,727;233,623;-129,104;-0,074;-323430,31;-401318,49;0;3108,49;3102,21;0;2326,7;2224,38;2805
18.04.2023;16;-15,049;205,073;95,012;-110,061;-0,094;85502,59;-112781,68;3895,66;3325,67;3647,8;3812,9;2667,93;3895,66;2805
18.04.2023;17;-19,637;229,377;104,87;-124,507;-0,09;103630,27;-241898,72;5848;4636,39;4737,47;5848;2858,23;5682,5;2805
18.04.2023;18;32,199;234,409;133,304;-101,105;-0,041;-80346,01;-281965,66;0;2788,84;2717,93;0;2451,48;2308,5;2805
18.04.2023;19;42,767;159,157;100,962;-58,195;-0,06;-32960,64;-153441,59;0;2636,68;1846,26;0;2837,08;2344,01;2805
18.04.2023;20;-5,669;121,413;57,872;-63,541;-0,072;52872,44;-47759,01;4689,3;4323,4;4769,77;4689,3;3684,8;4498,37;2805
18.04.2023;21;-24,176;89,382;32,603;-56,779;-0,065;170270,17;-109028,21;4269,86;4091,96;5348,46;4201,2;3550,51;4269,86;2805
18.04.2023;22;-5,069;146,355;70,643;-75,712;-0,068;187942,8;-92385,29;4229,2;3224,89;5491,31;4229,2;3371,93;4001,67;2805
18.04.2023;23;25,363;86,603;55,983;-30,62;-0,06;23124,58;-116454,37;-1279,07;1464,67;388,03;-1190,3;2612,56;-1279,07;2805
18.04.2023;24;19,909;97,937;58,923;-39,014;-0,063;101727,65;-226097,01;-4267,18;-649,46;-2156,47;-4197,5;1956,51;-4267,18;2805
19.04.2023;1;-0,09;117,65;58,78;-58,87;-0,105;89578,64;-121255,06;4619,19;2563,4;4081,11;4618,7;2688,23;4619,19;2910,3
19.04.2023;2;6,758;99,058;52,908;-46,15;-0,086;-12595,65;-133578,86;0;2894,45;2762,8;0;2313,23;890,54;2910,3
19.04.2023;3;86,723;192,489;139,606;-52,883;-0,097;-114345,67;-78132,51;0;1477,46;1378,72;0;2132,15;692,96;2910,3
19.04.2023;4;122,813;198,401;160,607;-37,794;-0,098;-220328,95;-68075,68;0;1801,23;1795,71;0;2011,26;817,85;2910,3
19.04.2023;5;46,586;116,756;81,671;-35,085;-0,101;-53392,65;-47164,06;0;1344,28;1231,24;0;2102,4;590,54;2910,3
19.04.2023;6;-20,056;151,782;65,863;-85,919;-0,093;112494,01;-108123,83;4360;4046,02;4410,86;4360;2697,13;4357;2910,3
19.04.2023;7;-50,573;160,421;54,924;-105,497;-0,066;1490328,5;-1261710,08;19124,1;13761,29;21291,16;19124,1;3332,37;18846,95;2910,3
19.04.2023;8;-115,558;208,27;46,356;-161,914;-0,055;627135,08;-831071,79;6636,36;5251,7;5376,82;6000,8;3534,1;6636,36;2910,3
19.04.2023;9;-111,303;217,915;53,306;-164,609;-0,09;412801,33;-576906,54;4585,66;3337,98;3588,72;4505,3;3548,48;4585,66;2910,3
19.04.2023;10;-49,402;356,604;153,601;-203,003;-0,067;2306640,65;-2306639,53;28808,09;23056,42;28808,09;36988,7;3380,63;19677,21;2910,3
19.04.2023;11;-77,001;260,713;91,856;-168,857;-0,089;862623,67;-862622,03;10033,82;9053,94;10033,82;25190,4;2810,65;7083,8;2910,3
19.04.2023;12;-142,704;229,074;43,185;-185,889;-0,051;1026431,95;-2030871,51;12585,57;7147,1;7182,13;12457,4;2798,83;12585,57;2910,3
19.04.2023;13;-102,514;306,972;102,229;-204,743;-0,082;391009,19;-767038,55;5588,7;3689,84;3752,1;5588,7;2427,92;4538,42;2910,3
19.04.2023;14;69,2;294,356;181,778;-112,578;-0,055;-31045,17;-657490,96;-2746;1406,39;1041,78;-2746;1793,68;2554,5;2910,3
19.04.2023;15;-36,187;246,337;105,075;-141,262;-0,059;481141,74;-515856,86;9044,62;7250,1;8798,87;8845,6;2308,92;9044,62;2910,3
19.04.2023;16;-99,592;240,776;70,592;-170,184;-0,058;383394,85;-592433,51;5068,75;3827,44;3840,44;4521;2407,88;5068,75;2910,3
19.04.2023;17;-69,317;197,853;64,268;-133,585;-0,074;1198750,4;-1611125,41;18938,74;14296,48;15851,75;18557,5;2573,3;18938,74;2910,3
19.04.2023;18;0,71;172,482;86,596;-85,886;-0,078;221154,98;-457390,23;-2746;2556,85;-17,98;-2746;2589,4;2460,71;2910,3
19.04.2023;19;2,763;192,769;97,766;-95,003;-0,057;188818,41;-199692,5;0;2101,96;111,22;0;3016,99;1506,72;2910,3
19.04.2023;20;19,239;186,703;102,971;-83,732;-0,077;116147,74;-212644,94;0;2539,59;937,13;0;3055,5;2073,86;2910,3
19.04.2023;21;-11,969;164,997;76,514;-88,483;-0,054;228991,18;-297563,93;10937;8758,85;10162,01;10937;3854,33;10480,92;2910,3
19.04.2023;22;14,939;202,051;108,495;-93,556;-0,075;5247452,92;-203420,2;-286,98;1841,51;-46777,9;-234,7;2976,79;-286,98;2910,3
19.04.2023;23;-4,292;157,538;76,623;-80,915;-0,062;183386,62;-93014,93;8566,7;7832,63;9683,57;8543,1;3390,72;8566,7;2910,3
19.04.2023;24;-17,267;184,639;83,686;-100,953;-0,073;718178,02;-718177,89;19300,3;14700,73;19300,3;20360;3153,44;20454,96;2910,3
20.04.2023;1;-30,757;176,453;72,848;-103,605;-0,071;84792,5;-121120,28;3040,36;2661,38;2689,72;2871,2;2894,12;3040,36;2914
20.04.2023;2;-31,241;128,523;48,641;-79,882;-0,107;59927,64;-179293,61;3390,42;1881,95;1896,14;3218,6;2663,37;3390,42;2914
20.04.2023;3;-27,96;142,244;57,142;-85,102;-0,089;93132,47;-140499,64;3781,98;3173,75;3225,38;3628,2;2702,12;3781,98;2914
20.04.2023;4;-47,155;143,605;48,225;-95,38;-0,096;139591,34;-184797,42;3394,05;2880,81;2920,09;3134,7;2650,62;3394,05;2914
20.04.2023;5;-54,841;166,091;55,625;-110,466;-0,113;180893,89;-309910,99;4395,12;3156,86;3227,18;4093,5;2696,53;4395,12;2914
20.04.2023;6;23,934;261,884;142,909;-118,975;-0,119;29596,45;12369,54;2064,13;2375,4;1770,47;2147,9;2373,88;2064,13;2914
20.04.2023;7;-5,737;295,373;144,818;-150,555;-0,074;157484,8;-93455,3;4388,95;3917,49;4814,23;4357,4;3402,54;4388,95;2914
20.04.2023;8;-6,305;248,511;121,103;-127,408;-0,107;12029,35;-203327,55;4698,6;3264,26;3197,13;4698,6;3657,19;3565,57;2914
20.04.2023;9;-26,767;275,069;124,151;-150,918;-0,073;141158,81;-356920,32;5425,31;3720,12;3995,64;5278,1;3430,7;5425,31;2914
20.04.2023;10;-68,044;219,734;75,845;-143,889;-0,058;285917,55;-385822,35;4603,74;3646,98;3909,42;4229,5;2669,07;4603,74;2914
20.04.2023;11;86,2;284,92;185,56;-99,36;-0,044;161185,28;-276848,8;-2078,1;-1094,64;-1454,77;-1776,4;2305,56;-2078,1;2914
20.04.2023;12;156,732;295,176;225,954;-69,222;-0,046;1282534,18;-1282533,71;-8159,3;-8105,7;-8159,3;-54896;2381,48;-281,36;2914
20.04.2023;13;68,02;346,882;207,451;-139,431;-0,043;-73315,44;-413428,25;0;2965,11;2346,3;0;2432,05;1820,73;2914
20.04.2023;14;89,166;383,502;236,334;-147,168;-0,08;-156372,43;-260977,42;0;1773,33;1765,93;0;2212,51;993,81;2914
20.04.2023;15;-38,806;347,99;154,592;-193,398;-0,08;130322,79;-228790,66;3083,93;2378,1;2574,78;2870,5;2519,98;3083,93;2914
20.04.2023;16;66,028;290,348;178,188;-112,16;-0,071;-129520,25;-233430,75;0;2081,23;2036,89;0;2292,47;1618,4;2914
20.04.2023;17;139,525;401,203;270,364;-130,839;-0,086;-485912,93;152077,61;2263,19;3514,3;3497,95;3002,1;2263,19;2513,76;2914
20.04.2023;18;77,585;358,963;218,274;-140,689;-0,065;-253081,49;-467401,21;0;3322,23;3300,81;0;2492,57;2389,85;2914
20.04.2023;19;87,643;298,473;193,058;-105,415;-0,063;-271229,1;-326884,53;0;3100,93;3098,1;0;3091,83;1847,54;2914
20.04.2023;20;-1,161;203,123;100,981;-102,142;-0,064;270911,68;-305523,89;12876,88;9999,37;12538,01;12870,5;4039,27;12876,88;2914
20.04.2023;21;-51,41;173,172;60,881;-112,291;-0,059;169625,21;-429000,82;5527,2;3148,01;3217,34;5527,2;4091;4268,55;2914
20.04.2023;22;23,979;168,725;96,352;-72,373;-0,081;1191493,01;-809677,25;-17356,42;-11919,48;-21319,13;-17272,5;3476,01;-17356,42;2914
20.04.2023;23;-7,881;143,365;67,742;-75,623;-0,041;400160,49;-146666,29;5260,7;3707,65;8612,77;5260,7;3549,16;4635,94;2914
20.04.2023;24;8,675;107,897;58,286;-49,611;-0,076;281676,84;-77163,37;-2774,26;-1704;-6283,05;-2743,9;2488,5;-2774,26;2914
21.04.2023;1;20,675;138,867;79,771;-59,096;-0,106;-21859,81;-126155,16;-208,4;1853,44;1647,09;-208,4;2337,16;1001,03;2920,2
21.04.2023;2;0,239;117,859;59,049;-58,81;-0,088;18325,27;-147547,23;0;2508,88;2188,38;0;2244,1;853,56;2920,2
21.04.2023;3;-16,507;128,901;56,197;-72,704;-0,091;53584,9;-105055,46;3809,78;3059,43;3101,83;3719;2704,91;3809,78;2920,2
21.04.2023;4;-42,045;125,201;41,578;-83,623;-0,067;111819,38;-147755,41;3066,44;2613,63;2636,7;2835,2;2703,06;3066,44;2920,2
21.04.2023;5;-57,906;106,438;24,266;-82,172;-0,083;209446,57;-289303;4562,48;3527,78;3590,65;4396,1;2682,64;4562,48;2920,2
21.04.2023;6;-34,57;72,386;18,908;-53,478;-0,097;170952,97;-213131,15;5235,53;3535,78;4446,82;5045,4;2856,35;5235,53;2920,2
21.04.2023;7;-49,773;116,041;33,134;-82,907;-0,072;339676,44;-249537,6;4799,55;4478,14;5886,77;4658,4;3559,75;4799,55;2920,2
21.04.2023;8;10,9;123,324;67,112;-56,212;-0,086;-42943,22;-146708,26;0;2609,91;2825,89;0;3050,08;398,95;2920,2
21.04.2023;9;118,396;318,782;218,589;-100,193;-0,085;362616,89;-1528239,31;-8379,68;-3028,82;-3047,19;-7965,3;2770,77;-8379,68;2920,2
21.04.2023;10;37,131;486,769;261,95;-224,819;-0,082;1543262,5;-1543261,63;-21655,2;-18367,3;-21655,2;-25264,7;2248,33;-25394,65;2920,2
21.04.2023;11;83,065;546,385;314,725;-231,66;-0,049;967718,51;-1909583,93;-11911,52;-7939,52;-8918,85;-11620,8;1667,76;-11911,52;2920,2
21.04.2023;12;-37,607;550,215;256,304;-293,911;-0,08;-119862,95;-1354510,1;2703,5;-2184,6;-2312,89;2703,5;2144,94;-1436,46;2920,2
21.04.2023;13;-122,88;449,592;163,356;-286,236;-0,08;392130,93;-1103495,91;5541,94;2955,55;3056,7;4866,1;1587,53;5541,94;2920,2
21.04.2023;14;-73,9;494,478;210,289;-284,189;-0,073;259535,27;-841543,82;5218,85;3051,02;3170,88;4812,4;1731,85;5218,85;2920,2
21.04.2023;15;-13,565;357,689;172,062;-185,627;-0,082;75308,86;-431035,86;5172;3074,63;3255,64;5097,4;1532,23;5172;2920,2
21.04.2023;16;-5,233;344,989;169,878;-175,111;-0,108;39027,37;-185548,96;4293,48;3333,49;3456,74;4264,7;1261,25;4293,48;2920,2
21.04.2023;17;58,581;397,313;227,947;-169,366;-0,101;-14839,09;-675650,03;-2498,9;626,06;530,26;-2498,9;999,16;-2467,03;2920,2
21.04.2023;18;51,965;340,643;196,304;-144,339;-0,081;-150279,78;-505469,12;-394,5;2965,43;2945,97;-394,5;1836,5;775,92;2920,2
21.04.2023;19;18,231;242,203;130,217;-111,986;-0,055;-26041,92;-497063,29;-2847,9;1127,09;1169,28;-2847,9;2592,56;565,19;2920,2
21.04.2023;20;8,172;236,612;122,392;-114,22;-0,062;16650,84;-157419,14;0;1378,21;1150,14;0;3155,33;676,69;2920,2
21.04.2023;21;-38,142;202,812;82,335;-120,477;-0,039;100867,32;-332926,38;4390,7;2381,15;2464,53;4390,7;3767,07;3728,38;2920,2
21.04.2023;22;-20,722;106,99;43,134;-63,856;-0,055;310828,84;-162610,36;4720,07;3217,75;7041,2;4606,1;3345,54;4720,07;2920,2
21.04.2023;23;-7,735;111,951;52,108;-59,843;-0,075;27563,16;-97270,81;4434,64;3226,21;3269,79;4392,1;3180,71;4434,64;2920,2
21.04.2023;24;5,022;217,372;111,197;-106,175;-0,095;175422,22;-257500,91;0;2425,25;738,13;0;2194,12;1694,52;2920,2
22.04.2023;1;26,846;72,852;49,849;-23,003;-0,107;-68946,49;-70732,38;0;3074,92;2802,03;0;2271,9;2328,83;2932
22.04.2023;2;30,805;77,555;54,18;-23,375;-0,098;-42693,1;-50123,01;0;2144,3;1713,1;0;2296,42;1210,08;2932
22.04.2023;3;0,268;166,422;83,345;-83,077;-0,103;6593,1;-47662,1;0;573,71;492,75;0;2240,64;21,86;2932
22.04.2023;4;-33,356;154,28;60,462;-93,818;-0,085;50962,15;-182596,37;2754,43;1253,99;1351,34;2310,7;2754,43;2494,15;2932
22.04.2023;5;26,901;146,601;86,751;-59,85;-0,085;249017,14;-76853,12;-1903,75;-1475,34;-3888,32;-1809,6;1840,59;-1903,75;2932
22.04.2023;6;29,211;112,861;71,036;-41,825;-0,067;-24960,35;-61534,61;0;1471,24;1217,62;0;2280,63;655,16;2932
22.04.2023;7;22,031;77,597;49,814;-27,783;-0,069;47020,75;-15881,96;-424,7;-189,83;-1049,8;-347,6;2422,62;-424,7;2932
22.04.2023;8;-31,07;175,666;72,298;-103,368;-0,074;142577,35;-243427,81;4969,1;3737,56;3993,45;4969,1;2813,59;4090,28;2932
22.04.2023;9;-108,266;273,23;82,482;-190,748;-0,057;411952,23;-591109,8;4724,26;3758,8;3785,02;4190,5;2603,62;4724,26;2932
22.04.2023;10;-103,016;320,678;108,831;-211,847;-0,096;152513,74;-594448,79;3725,38;1789,58;1639,27;3158,8;1988,06;3725,38;2932
22.04.2023;11;-14,036;454,436;220,2;-234,236;-0,059;85523,72;-282536,93;1802,3;634,09;961,21;1802,3;1245,25;1738,19;2932
22.04.2023;12;38,624;397,836;218,23;-179,606;-0,072;599133,19;-1010377,78;-8451,18;-4643,07;-6566,72;-8316;337,55;-8451,18;2932
22.04.2023;13;7,651;464,855;236,253;-228,602;-0,094;223989,1;-554194,79;-6742,07;-4543,44;-5344,39;-6715,3;-1830,36;-6742,07;2932
22.04.2023;14;30,825;440,151;235,488;-204,663;-0,083;-14073,26;-778125,71;-3676,4;-428,13;-312,32;-3676,4;-162,82;-1826,08;2932
22.04.2023;15;140,296;454,496;297,396;-157,1;-0,091;1643123,83;-1643123,37;-12701,39;-13585,1;-12701,39;-35736,2;-1420,49;-36227,23;2932
22.04.2023;16;-69,602;399,932;165,165;-234,767;-0,094;272929,5;-466210,45;4381,41;3405,08;3558,12;4219,2;878,05;4381,41;2932
22.04.2023;17;-99,422;453,31;176,944;-276,366;-0,114;309957,79;-704403,06;4473,82;3006,65;3046,56;4217,1;1790,88;4473,82;2932
22.04.2023;18;10,584;328,308;169,446;-158,862;-0,078;43472,89;-185196,55;0;1165,77;836,39;0;2225,37;1112,15;2932
22.04.2023;19;5,28;226,804;116,042;-110,762;-0,063;95713,81;-155851,07;-718,5;654,33;-200,26;-718,5;2680,08;574,32;2932
22.04.2023;20;1,295;168,029;84,662;-83,367;-0,072;39632,61;-74991,11;0;899,53;417,64;0;3066,61;805,56;2932
22.04.2023;21;3,068;126,536;64,802;-61,734;-0,061;14716,49;-140447,93;0;2275,05;1940,24;0;2985,64;1750,56;2932
22.04.2023;22;12,29;105,196;58,743;-46,453;-0,061;71972,83;-78712,75;0;1694,46;114,73;0;2970,57;880,38;2932
22.04.2023;23;55,777;83,883;69,83;-14,053;-0,069;-96159,9;-40010,58;-196,4;1871,2;1753,62;-196,4;2610,2;-159,41;2932
22.04.2023;24;60,482;117,914;89,198;-28,716;-0,07;55862,64;-38106,82;-37,7;1209,92;-236,76;-37,7;2370,34;36,81;2932
23.04.2023;1;134,34;163,548;148,944;-14,604;-0,065;-106423,09;-11688,16;0;800,34;792,99;0;2238,91;37,31;2920,2
23.04.2023;2;74,912;146,758;110,835;-35,923;-0,089;-113787,19;-61404,98;0;1709,35;1580,65;0;1775,06;765,5;2920,2
23.04.2023;3;12,935;159,853;86,394;-73,459;-0,093;-12611,52;-121924,3;0;1659,76;1557,23;0;1822,34;876,92;2920,2
23.04.2023;4;-0,261;155,197;77,468;-77,729;-0,063;9798,59;-200740,63;3954,03;1376,08;1497,52;3952,6;2315,32;3954,03;2920,2
23.04.2023;5;-9,312;171,216;80,952;-90,264;-0,075;33522,02;-51860,86;2088,54;1688,15;1885,37;1902,4;2088,54;1953,61;2920,2
23.04.2023;6;125,655;213,349;169,502;-43,847;-0,078;-140732,58;-152993,43;-597,39;1179,89;1135,48;-493,4;1847,21;-597,39;2920,2
23.04.2023;7;37;275,094;156,047;-119,047;-0,093;33017,74;-99569,06;-157,8;629,54;268,68;-157,8;1879,89;-7,3;2920,2
23.04.2023;8;90,984;164,72;127,852;-36,868;-0,091;6286,11;-56842,98;-475,7;-107,85;-80,26;-475,7;1020,98;-472,44;2920,2
23.04.2023;9;187,434;266,464;226,949;-39,515;-0,076;96352,04;-513998,1;-2355;-517,95;-514,73;-2355;1649,12;-1337,81;2920,2
23.04.2023;10;204,957;328,847;266,902;-61,945;-0,084;3032940,32;-3032938,35;-14931,02;-15371,39;-14931,02;-52418,1;827,1;-53135,44;2920,2
23.04.2023;11;24,04;334,226;179,133;-155,093;-0,101;257177,19;-309266,48;-4945,5;-3718;-4654,71;-4945,5;158,69;88,96;2920,2
23.04.2023;12;-218,89;386,66;83,885;-302,775;-0,083;749919,89;-1223449,13;4752,2;2567,78;3188,23;4752,2;972,22;4610,19;2920,2
23.04.2023;13;180,703;285,855;233,279;-52,576;-0,087;64071,23;-1025803,79;-4239;702,49;-116,32;-4239;468,9;-80,16;2920,2
23.04.2023;14;95,874;244,856;170,365;-74,491;-0,114;188455,69;-188455,29;-2578,66;-3367,63;-2578,66;-21923,9;-304,64;-20351,15;2920,2
23.04.2023;15;-17,111;169,817;76,353;-93,464;-0,093;201109,98;-178849,48;3308,3;1707,3;3546,47;3308,3;115,67;2337,01;2920,2
23.04.2023;16;-149,622;213,014;31,696;-181,318;-0,102;76952,31;-790087,92;4451,2;536,18;518,13;4451,2;752,37;3714,62;2920,2
23.04.2023;17;-90,185;242,681;76,248;-166,433;-0,113;1238589,06;-1238588,94;12432,88;10894,09;12432,88;20131,3;721,2;13208,51;2920,2
23.04.2023;18;-9,933;163,323;76,695;-86,628;-0,064;42901,21;-481239,97;9872,4;4876,28;4812,38;9872,4;2415,25;5625,43;2920,2
23.04.2023;19;26,246;113,572;69,909;-43,663;-0,066;127288,64;-267051,45;-4646,86;-1323,91;-2647,64;-4555;2175,04;-4646,86;2920,2
23.04.2023;20;-16,547;128,233;55,843;-72,39;-0,103;27977,93;-220935,72;3639;760,91;973,46;3548;2945,44;3639;2920,2
23.04.2023;21;16,86;107,46;62,16;-45,3;-0,068;-30736,35;-82338,63;0;1817,63;1819,09;0;2510,46;915,49;2920,2
23.04.2023;22;-40,832;154,834;57,001;-97,833;-0,071;133302,59;-235725,65;4131,1;2954,9;3084,18;4131,1;2780,55;3753,27;2920,2
23.04.2023;23;-52,528;129,76;38,616;-91,144;-0,066;175368,06;-244071,49;4064,3;3272,35;3310,51;4064,3;2625,13;4046,8;2920,2
23.04.2023;24;-8,275;146,705;69,215;-77,49;-0,032;74032,87;-168909,07;5397,21;3602,12;4172,84;5351,7;2406,17;5397,21;2920,2
24.04.2023;1;32,206;114,464;73,335;-41,129;-0,075;-71407,37;-87989,73;0;2139,36;2173,54;0;1867,3;847,37;2930,6
24.04.2023;2;54,828;132,06;93,444;-38,616;-0,099;-136664,17;-50021,39;506,2;2520,27;2504,03;506,2;1826,43;1679,5;2930,6
24.04.2023;3;80,849;114,491;97,67;-16,821;-0,089;-56900,57;-17937,24;0;1066,36;766,23;0;1661,87;175,82;2930,6
24.04.2023;4;122,349;155,003;138,676;-16,327;-0,1;-148018,13;-19921,71;0;1220,17;1211,02;0;1616,22;649,97;2930,6
24.04.2023;5;103,113;141,899;122,506;-19,393;-0,093;-262977,97;30433,06;658,6;2591,11;2556,83;658,6;1587,7;2106,7;2930,6
24.04.2023;6;169,621;198,029;183,825;-14,204;-0,074;-105655,42;-121935,48;-601,17;804,38;636,91;-34,7;1958,94;-601,17;2930,6
24.04.2023;7;118,91;157,308;138,109;-19,199;-0,09;1975814,45;-2194707,86;-17597,18;-12272,57;-16012,24;-17181;2570,26;-17597,18;2930,6
24.04.2023;8;20,077;86,713;53,395;-33,318;-0,063;-19158,52;-61060,24;-378,9;1225,43;1123,46;-378,9;2674,63;-55,26;2930,6
24.04.2023;9;-25,857;122,429;48,286;-74,143;-0,07;52989,9;-270467,54;4650,01;1538,71;1716,79;4507,8;3077,05;4650,01;2930,6
24.04.2023;10;-78,001;169,727;45,863;-123,864;-0,06;246259,89;-480830,32;5056,4;3171,96;3162,62;5056,4;2907,57;4377,8;2930,6
24.04.2023;11;-23,816;205,044;90,614;-114,43;-0,062;71735,8;-88602,83;3034,5;2854,25;2887,09;3034,5;2558,61;3022,88;2930,6
24.04.2023;12;-45,172;201,296;78,062;-123,234;-0,068;114813,45;-205113,69;3262,74;2523,21;2529,98;3014,3;2630,69;3262,74;2930,6
24.04.2023;13;-101,411;253,821;76,205;-177,616;-0,085;274079,4;-445829,15;3652,26;2662,17;2685,28;3094,5;2309,2;3652,26;2930,6
24.04.2023;14;-103,01;263,924;80,457;-183,467;-0,082;140499,14;-477863,45;3182,55;1317,84;1343,72;2930,6;2401,95;3182,55;2930,6
24.04.2023;15;-149,624;238,436;44,406;-194,03;-0,109;589890,44;-908253,64;5575,73;3909,5;3934,93;4752,8;2260,05;5575,73;2930,6
24.04.2023;16;-57,534;179,41;60,938;-118,472;-0,086;368832,94;-623095,12;8503,63;6307,18;6357,45;8187,2;2337,32;8503,63;2930,6
24.04.2023;17;20,434;121,554;70,994;-50,56;-0,077;-60030,64;-174918,38;0;3459,62;3309,42;0;2088,25;2607,08;2930,6
24.04.2023;18;-10,907;85,251;37,172;-48,079;-0,052;233617,53;-607138,32;19531,8;8929,6;11762,9;19531,8;2730,51;12529,18;2930,6
24.04.2023;19;-17,931;94,307;38,188;-56,119;-0,088;330947,52;-224469,87;10093,02;8954,13;11990,37;9994,4;2992,42;10093,02;2930,6
24.04.2023;20;14,774;177,752;96,263;-81,489;-0,07;20366,93;-139694,14;0;1714,27;1239,59;0;2883,45;1180,79;2930,6
24.04.2023;21;88,517;189,569;139,043;-50,526;-0,098;-243016,94;-140417,81;0;2779,12;2757,67;0;2831,84;1942,79;2930,6
24.04.2023;22;-4,424;193,888;94,732;-99,156;-0,064;5247168,27;-1813413,94;49672,2;32849,33;84302,01;49672,2;3063,32;34932,53;2930,6
24.04.2023;23;40,75;169,402;105,076;-64,326;-0,083;816389,08;-376067,44;-6085,72;-4094,7;-10276,22;-5943,1;2073,89;-6085,72;2930,6
24.04.2023;24;22,503;119,259;70,881;-48,378;-0,074;558662,03;-182692,97;-4855,46;-3337,61;-10159,68;-4776,7;2154,94;-4855,46;2930,6
25.04.2023;1;56,95;106,154;81,552;-24,602;-0,094;233178,33;-338493,8;-5305,92;-3829,55;-4014,52;-5106,6;1597,9;-5305,92;2910,3
25.04.2023;2;34,556;127,802;81,179;-46,623;-0,096;71849,21;-229086,16;-3418,44;-1038,53;-1481,52;-3297,5;1847,8;-3418,44;2910,3
25.04.2023;3;33,062;145,21;89,136;-56,074;-0,076;104521,96;-431216,7;-6383,41;-2457,02;-2718,28;-6267,7;1697,77;-6383,41;2910,3
25.04.2023;4;-24,91;131,782;53,436;-78,346;-0,086;197120,78;-191744,15;4601,9;3158,85;4670,52;4464,9;2049,2;4601,9;2910,3
25.04.2023;5;-4,624;176,154;85,765;-90,389;-0,088;302896,99;-114407,94;5291,13;4242,43;7376,43;5265,7;2108,03;5291,13;2910,3
25.04.2023;6;9,438;162,908;86,173;-76,735;-0,083;235565,19;-247037,08;-6423,23;-3993,9;-6290,1;-6390,2;1729,27;-6423,23;2910,3
25.04.2023;7;2,769;134,883;68,826;-66,057;-0,079;122978,72;-293892,08;-2953,79;1371,46;-470,52;-2944,1;2633,99;-2953,79;2910,3
25.04.2023;8;-6,617;143,317;68,35;-74,967;-0,074;121244,06;-140855,43;3040,23;1273,76;2778,63;1468,8;3040,23;1505,19;2910,3
25.04.2023;9;68,549;181,983;125,266;-56,717;-0,091;105588,23;-287923,03;-2862,72;-1246,16;-1407,13;-2622,8;2839,89;-2862,72;2910,3
25.04.2023;10;84,1;227,96;156,03;-71,93;-0,065;696898,03;-1611957,79;-13123;-6056,22;-7258,36;-13123;2004,74;-11974,65;2910,3
25.04.2023;11;25,879;216,915;121,397;-95,518;-0,053;96366,99;-505021,54;-4531,77;-472,39;-1165,5;-4441,2;1851,17;-4531,77;2910,3
25.04.2023;12;96,86;243,396;170,128;-73,268;-0,055;-179700,03;-137515,24;0;1876,88;1864,56;0;2004,73;1151,59;2910,3
25.04.2023;13;28,52;263,234;145,877;-117,357;-0,098;-4598,93;-138524,68;0;1180,37;981,12;0;1874,16;642,98;2910,3
25.04.2023;14;26,19;171,148;98,669;-72,479;-0,082;293182,4;-1065249,41;-9086,56;2327,4;-1261,74;-8994,9;1741,86;-9086,56;2910,3
25.04.2023;15;122,991;243,971;183,481;-60,49;-0,067;-319491,85;-149816,18;0;2476,71;2557,8;0;1763,37;2352,63;2910,3
25.04.2023;16;-112,955;211,499;49,272;-162,227;-0,043;423639,37;-485753,93;4013,15;3354,59;3630,26;3910,1;2253,76;4013,15;2910,3
25.04.2023;17;-124,212;234,512;55,15;-179,362;-0,08;429968,2;-650113,22;4622,86;3246,64;3395,48;4389,6;2424,87;4622,86;2910,3
25.04.2023;18;-28,024;187,38;79,678;-107,702;-0,08;102201,33;-281104,48;4657,53;2767,65;2996,43;4503,4;2467,03;4657,53;2910,3
